132.846125088,0.0,132.846125088, 1
132.846125088,0.0,132.846125088, 1
132.846125088,0.0,132.846125088, 1
132.836125088,0.0,132.836125088, 1
131.442021392,0.0,131.442021392, 1
131.442021392,0.0,131.442021392, 1
131.442021392,0.0,131.442021392, 1
131.442021392,0.0,131.442021392, 1
131.442021392,0.0,131.442021392, 1
131.442021392,0.0,131.442021392, 1
131.432021392,0.0,131.432021392, 1
131.432021392,0.0,131.432021392, 1
131.432021392,0.0,131.432021392, 1
131.432021392,0.0,131.432021392, 1
131.432021392,0.0,131.432021392, 1
132.702357827,0.0,132.702357827, 1
132.692357827,0.0,132.692357827, 1
132.692357827,0.0,132.692357827, 1
132.692357827,0.0,132.692357827, 1
132.692357827,0.0,132.692357827, 1
132.692357827,0.0,132.692357827, 1
132.692357827,0.0,132.692357827, 1
132.692357827,0.0,132.692357827, 1
132.682357827,0.0,132.682357827, 1
132.682357827,0.0,132.682357827, 1
132.682357827,0.0,132.682357827, 1
132.682357827,0.0,132.682357827, 1
132.682357827,0.0,132.682357827, 1
131.352812505,0.0,131.352812505, 1
131.352812505,0.0,131.352812505, 1
131.352812505,0.0,131.352812505, 1
131.342812505,0.0,131.342812505, 1
131.342812505,0.0,131.342812505, 1
131.342812505,0.0,131.342812505, 1
131.342812505,0.0,131.342812505, 1
131.342812505,0.0,131.342812505, 1
131.342812505,0.0,131.342812505, 1
131.342812505,0.0,131.342812505, 1
131.342812505,0.0,131.342812505, 1
132.549329203,0.0,132.549329203, 1
132.549329203,0.0,132.549329203, 1
132.549329203,0.0,132.549329203, 1
132.549329203,0.0,132.549329203, 1
132.549329203,0.0,132.549329203, 1
132.549329203,0.0,132.549329203, 1
132.549329203,0.0,132.549329203, 1
132.549329203,0.0,132.549329203, 1
132.549329203,0.0,132.549329203, 1
132.549329203,0.0,132.549329203, 1
132.539329203,0.0,132.539329203, 1
132.300345019,0.0,132.300345019, 1
132.300345019,0.0,132.300345019, 1
132.300345019,0.0,132.300345019, 1
132.300345019,0.0,132.300345019, 1
132.300345019,0.0,132.300345019, 1
131.133022803,0.0,131.133022803, 1
131.133022803,0.0,131.133022803, 1
131.133022803,0.0,131.133022803, 1
131.133022803,0.0,131.133022803, 1
131.133022803,0.0,131.133022803, 1
131.133022803,0.0,131.133022803, 1
131.133022803,0.0,131.133022803, 1
131.133022803,0.0,131.133022803, 1
131.123022803,0.0,131.123022803, 1
131.123022803,123.98764,7.135382802999999, 1
131.123022803,10.1949301,120.928092703, 1
131.123022803,261.562469,130.43944619700002, 1
131.123022803,321.036102,170.08692080299997, 1
132.290345019,185.464539,53.174193981, 1
175.0,259.81604,84.81603999999999, 1
-50.0100628319,119.226013,169.2360758319, 1
-128.710064572,303.374664,72.08472857200002, 1
154.986764833,317.357239,162.370474167, 1
152.28881354,320.900452,168.61163845999997, 1
154.546593396,326.853638,172.307044604, 1
159.59051394,329.108978,169.51846405999999, 1
164.971271278,337.012939,172.04166772200003, 1
168.190467933,344.546204,176.35573606699998, 1
168.170317349,345.662842,177.49252465100002, 1
167.564549285,347.954529,179.61002028500002, 1
168.248613934,344.287262,176.038648066, 1
169.236769991,351.337738,177.899031991, 1
169.996608711,353.553497,176.443111711, 1
172.253076663,357.14151,175.11156666300002, 1
174.198550283,5.18873978,169.009810503, 1
174.98,10.2754002,164.70459979999998, 1
173.514055528,11.1679401,162.346115428, 1
174.881522799,16.3199902,158.561532599, 1
175.068963045,24.3361588,150.732804245, 1
174.585315135,17.1322498,157.453065335, 1
174.106645365,359.913666,174.192979365, 1
174.290616766,339.796204,165.505587234, 1
174.011528622,330.619537,156.608008378, 1
173.538067885,310.929443,137.391375115, 1
173.103306967,309.517395,136.414088033, 1
173.274916529,304.240326,130.965409471, 1
174.556812703,304.589813,130.033000297, 1
175.807765884,316.961243,141.15347711600003, 1
175.531176308,306.710541,131.17936469199998, 1
175.278570515,301.278656,126.000085485, 1
174.533572461,294.144501,119.61092853899999, 1
173.980956861,287.598938,113.61798113899997, 1
173.124318066,282.391571,109.267252934, 1
172.786446451,281.407379,108.620932549, 1
173.096855113,284.068542,110.97168688699998, 1
173.840523642,274.663086,100.82256235800003, 1
174.582163405,258.572998,83.990834595, 1
174.388749623,204.34166,29.952910376999995, 1
174.087397155,197.506409,23.419011845, 1
174.235406872,188.66095,14.425543128000015, 1
174.661097822,177.077469,2.41637117800002, 1
174.914641086,170.85672,4.057921085999993, 1
174.875880501,163.662994,11.212886501000014, 1
174.563152994,167.351151,7.212001994000019, 1
174.412158907,171.789749,2.622409906999991, 1
174.703816848,170.731552,3.972264848000009, 1
174.978520722,167.800308,7.178212722000012, 1
174.95269362,162.041092,12.911601619999999, 1
174.914878637,164.756943,10.15793563699998, 1
175.013103124,161.534714,13.478389123999989, 1
175.374627298,155.832825,19.541802297999993, 1
175.346488185,152.15361,23.192878185000012, 1
175.208043551,155.502731,19.70531255099999, 1
175.063905064,159.819183,15.244722064000001, 1
175.557806884,159.683273,15.874533883999987, 1
175.642284173,144.677872,30.964412173, 1
175.352566291,151.898209,23.45435729099998, 1
175.200532572,152.804932,22.395600571999978, 1
175.687406323,152.164673,23.52273332300001, 1
176.161248754,145.75061,30.41063875400002, 1
176.496553776,133.409332,43.08722177600001, 1
176.478726881,152.34787,24.130856881, 1
176.601773897,161.402039,15.199734896999985, 1
176.704307121,173.634903,3.069404120999991, 1
176.797355504,165.688782,11.108573503999992, 1
176.502720574,161.797852,14.704868573999988, 1
176.333123353,234.783264,58.45014064700001, 1
176.310332442,289.785034,113.47470155799999, 1
176.302218232,286.815857,110.51363876799999, 1
176.144259476,266.959106,90.81484652400002, 1
176.351437616,281.064392,104.712954384, 1
176.530810459,285.67923,109.14841954100001, 1
176.966781085,291.946045,114.97926391500002, 1
177.033326176,312.884399,135.85107282399997, 1
176.783158162,331.352722,154.56956383800002, 1
176.646519262,305.474884,128.82836473799998, 1
176.758713966,317.579651,140.82093703400002, 1
176.639852302,316.227905,139.588052698, 1
176.631566879,293.851105,117.21953812100003, 1
176.708032947,286.219086,109.51105305300001, 1
176.973762779,301.898804,124.92504122099999, 1
176.888037677,336.347198,159.459160323, 1
176.61092607,339.891327,163.28040092999998, 1
176.534089406,325.774231,149.240141594, 1
176.553367755,336.244995,159.691627245, 1
176.648315953,349.652924,173.00460804699998, 1
176.907567182,351.031006,174.12343881799998, 1
176.94456502,357.648773,179.29579202, 1
177.068694843,354.264923,177.196228157, 1
177.098670466,359.109375,177.989295466, 1
177.23985415,359.943237,177.29661715, 1
177.230450996,1.23769999,175.992751006, 1
177.263462195,358.624725,178.63873719499998, 1
177.277637392,359.067169,178.21046839200002, 1
177.501780378,0.933290005,176.568490373, 1
177.302422187,1.19038999,176.112032197, 1
177.346629239,212.962357,35.61572776099999, 1
177.461961521,183.020523,5.558561478999991, 1
177.376540081,180.95195,3.575409919000009, 1
177.399208406,182.11264,4.713431593999985, 1
177.766663959,180.179611,2.4129470409999954, 1
177.955707875,174.264755,3.6909528749999936, 1
178.119546761,175.280609,2.838937761000011, 1
178.291743105,175.700195,2.591548104999987, 1
178.214502031,175.871429,2.3430730309999888, 1
177.955707875,178.73024,0.7745321250000075, 1
177.869391937,185.478439,7.60904706300002, 1
177.816123277,179.834641,2.018517723000002, 1
177.507744653,186.949387,9.441642346999998, 1
177.275048575,188.672684,11.397635425000004, 1
177.363260863,190.543243,13.179982136999996, 1
177.451449445,189.374359,11.92290955499999, 1
177.53961392,186.347565,8.80795108000001, 1
177.812388331,186.12558,8.31319166900002, 1
177.980060617,182.307587,4.32752638300002, 1
177.611504042,186.205429,8.593924958000002, 1
177.355523892,198.554459,21.198935108, 1
177.378806484,195.718369,18.339562516, 1
177.378806484,189.894684,12.515877516000018, 1
177.523630403,193.549728,16.02609759699999, 1
177.778824488,173.407639,4.371185488000009, 1
177.778824488,164.860443,12.918381487999994, 1
177.778824488,168.219681,9.55914348799999, 1
177.611504042,162.451462,15.160042042000015, 1
177.394448415,172.579117,4.815331415000003, 1
177.180763,181.347672,4.1669089999999755, 1
177.128592726,193.289825,16.161232274000014, 1
177.203677634,188.667206,11.463528365999991, 1
177.255088094,182.312286,5.057197905999999, 1
177.418093847,152.642883,24.775210846999983, 1
177.596339232,87.8340607,89.762278532, 1
177.873516383,92.2633514,85.610164983, 1
177.970051017,82.7528076,95.217243417, 1
177.970051017,100.792244,77.177807017, 1
177.854928945,63.7628975,114.092031445, 1
178.032643331,35.3055496,142.727093731, 1
178.299009468,45.0792885,133.21972096800002, 1
178.308274963,41.479248,136.829026963, 1
177.978856118,63.1126289,114.866227218, 1
177.702132634,215.795258,38.09312536599998, 1
177.410187547,358.54068,178.86950754699998, 1
177.402305774,320.106873,142.704567226, 1
177.677108814,2.13630986,175.540798954, 1
177.970051017,41.09655,136.873501017, 1
177.970051017,66.72715,111.24290101700001, 1
177.961273308,50.7512894,127.209983908, 1
178.041502375,41.9591408,136.082361575, 1
177.854928945,34.7738876,143.08104134500002, 1
177.766031893,7.04075003,170.725281863, 1
176.90807009,20.96315,155.94492008999998, 1
178.554103293,2.61309004,175.941013253, 1
-166.400847113,14.8720999,178.727052987, 1
-103.190652534,5.30594969,108.496602224, 1
-68.1645704456,354.388702,62.553272445600044, 1
-61.7647199206,350.674377,52.43909692059998, 1
-57.1293705346,349.302155,46.43152553460004, 1
-52.2624104231,348.695679,40.95808942309998, 1
-57.3082566265,348.554047,45.86230362650002, 1
-61.140550225,348.703613,49.84416322499999, 1
-44.5720231722,348.983368,33.55539117219996, 1
-31.5734937383,348.979553,20.553046738299997, 1
-24.9915396416,348.884979,13.8765186416, 1
-21.4989732938,348.776489,10.275462293800047, 1
-19.4423840324,348.564178,8.00656203240004, 1
-18.2654848783,348.596008,6.861492878299998, 1
-17.4112133968,348.664185,6.075398396799983, 1
-17.0025702861,348.722839,5.725409286100046, 1
-16.9925702861,348.806213,5.79878328609999, 1
-16.819708363,348.922638,5.742346363000024, 1
-16.4509996035,348.925751,5.3767506035, 1
-16.2272648292,348.983948,5.211212829200008, 1
-15.9241334398,349.059235,4.983368439800017, 1
-15.5526587841,349.116455,4.669113784099977, 1
-15.1475781127,349.19519,4.342768112700014, 1
-14.8482755281,349.183502,4.031777528099951, 1
-14.6423609202,349.303467,3.9458279202000313, 1
-14.2609416963,349.348602,3.6095436963000225, 1
-13.9819009698,349.428589,3.4104899697999826, 1
-13.7194825922,349.414886,3.134368592200019, 1
-13.5235282696,349.462097,2.985625269600007, 1
-13.2255534671,349.494171,2.7197244670999794, 1
-13.0623010546,349.5289,2.591201054600049, 1
-12.954523675,349.619995,2.5745186750000357, 1
-12.8555591391,349.715088,2.5706471391000036, 1
-12.8129787899,349.719788,2.532766789899995, 1
-12.7239452398,349.757019,2.4809642398000165, 1
-12.6955308458,349.842407,2.537937845800002, 1
-12.6307413415,349.889801,2.520542341500004, 1
-12.506604667,349.904816,2.411420666999959, 1
-12.4295405716,349.91684,2.3463805715999797, 1
-12.4057082101,349.979553,2.3852612100999977, 1
-12.3350549253,350.024475,2.3595299252999666, 1
-12.2808048643,350.039429,2.3202338643000076, 1
-12.3159951611,350.030365,2.3463601610999945, 1
-12.3507247597,350.080261,2.430985759699979, 1
