130.970646608,0.0,130.970646608, 1
130.970646608,0.0,130.970646608, 1
130.970646608,0.0,130.970646608, 1
130.970646608,0.0,130.970646608, 1
130.980646608,0.0,130.980646608, 1
131.918768876,0.0,131.918768876, 1
131.918768876,0.0,131.918768876, 1
131.918768876,0.0,131.918768876, 1
131.918768876,0.0,131.918768876, 1
131.918768876,0.0,131.918768876, 1
131.918768876,0.0,131.918768876, 1
131.918768876,0.0,131.918768876, 1
131.918768876,0.0,131.918768876, 1
131.918768876,0.0,131.918768876, 1
131.918768876,0.0,131.918768876, 1
131.918768876,0.0,131.918768876, 1
131.918768876,0.0,131.918768876, 1
131.918768876,0.0,131.918768876, 1
131.918768876,0.0,131.918768876, 1
130.948789588,221.174438,90.225648412, 1
130.948789588,281.69693,150.748140412, 1
130.948789588,10.6343899,120.31439968800001, 1
130.948789588,45.3796883,85.56910128800001, 1
130.948789588,225.399506,94.45071641199999, 1
130.948789588,131.985214,1.0364244120000023, 1
131.090621732,14.6989698,116.39165193199999, 1
131.735588302,241.903687,110.168098698, 1
142.714270451,342.907104,159.807166451, 1
154.055353283,340.652191,173.40316228299997, 1
158.759530347,342.590027,176.169503347, 1
163.241055578,342.449554,179.208498422, 1
164.025432812,342.625519,178.600086188, 1
164.103846296,338.168274,174.064427704, 1
164.600349228,343.647766,179.047416772, 1
165.931206786,343.101837,177.170630214, 1
167.122985644,348.606323,178.51666264400004, 1
169.763351001,353.183502,176.579849001, 1
171.372107827,353.753479,177.61862882699998, 1
171.648475744,354.033417,177.615058744, 1
172.428374952,355.579193,176.84918195200004, 1
173.088413081,355.747559,177.34085408099997, 1
173.420262616,352.044556,178.624293384, 1
170.908865897,353.810883,177.097982897, 1
172.407810579,351.348358,178.94054742100002, 1
173.533635616,351.103912,177.57027638399998, 1
174.150616766,347.187531,173.03691423399997, 1
174.319758041,335.850464,161.530705959, 1
174.288603986,323.34021,149.05160601400001, 1
174.273366494,314.916138,140.642771506, 1
174.438698357,308.398071,133.95937264300002, 1
174.166397422,308.673828,134.50743057800003, 1
174.299204418,308.220886,133.92168158200002, 1
175.382751575,308.726624,133.34387242500003, 1
175.839611255,309.77948,133.93986874499998, 1
175.527891653,307.12616,131.59826834700002, 1
174.564425173,301.358673,126.79424782700002, 1
173.510804417,292.065247,118.554442583, 1
172.496672445,289.837463,117.34079055500001, 1
172.020740697,283.142822,111.12208130300002, 1
172.18,270.446777,98.26677699999999, 1
172.49244911,262.458984,89.96653488999999, 1
173.089758029,258.153107,85.06334897099998, 1
172.918501626,247.499435,74.58093337400001, 1
172.611068616,227.781509,55.17044038399999, 1
172.607707033,199.831909,27.224201967, 1
172.897638231,188.694244,15.796605768999996, 1
172.752121798,177.394638,4.642516201999996, 1
172.45814775,179.453308,6.995160249999998, 1
172.454578563,165.107269,7.34730956300001, 1
172.733559246,160.08992,12.643639245999992, 1
173.146583818,151.481842,21.66474181800001, 1
173.272675145,156.166534,17.10614114499998, 1
172.989189109,155.715042,17.274147108999983, 1
172.846243623,156.433853,16.412390622999993, 1
173.122263446,156.343369,16.77889444600001, 1
173.37738733,146.629761,26.747626330000003, 1
