9.485240238910023, 0
6.015849121740018, 0
3.1160557161800284, 0
3.479908547539992, 0
4.308869319879989, 0
5.5570208956099805, 0
6.736493033182967, 0
6.803536220684009, 0
5.749664325035042, 0
4.756739818605013, 0
3.9201071904900004, 0
3.760265313619982, 0
3.855927161949978, 0
3.9804313368099997, 0
4.274199204270985, 0
4.7078156725200415, 0
4.888060776998884, 0
4.903565593955989, 0
5.041434093680039, 0
5.135853887244991, 0
4.981984642372026, 0
4.761289772830992, 0
4.6673172139040275, 0
4.715076068774977, 0
4.719748952649979, 0
4.748222521759999, 0
4.634947212600025, 0
4.44289172161001, 0
4.352431340050032, 0
4.242643986870007, 0
4.251542820210034, 0
4.419576297909998, 0
4.465503416860031, 0
4.451777936420001, 0
4.399166970389956, 0
4.371766807730012, 0
4.250766258450028, 0
4.053977900329983, 0
4.055977983180014, 0
4.045149079489988, 0
4.084605589990019, 0
4.131750540690007, 0
4.134984345340001, 0
4.098237605919962, 0
4.040250067369982, 0
3.9078227516199604, 0
3.8307312040799957, 0
3.840560632700033, 0
3.8006485594999617, 0
3.6494994829799907, 0
3.537227134059947, 0
3.489953271079969, 0
3.530385600680006, 0
3.521381030880036, 0
3.4162065508999717, 0
3.3560632761560214, 0
3.403368765631967, 0
3.4600181454250105, 0
3.4739568478590286, 0
3.4542533013590173, 0
3.471406916578985, 0
3.499022334223014, 0
3.4560801044430036, 0
3.448284392165988, 0
3.427747934797992, 0
3.4312354453469993, 0
3.3433833463159885, 0
3.383095735386007, 0
3.3149331484190157, 0
3.275197975183005, 0
3.1726645654800336, 0
3.1976590126540145, 0
3.2934127521330083, 0
3.484225761033997, 0
3.511986761033995, 0
3.3091877354090116, 0
3.215533216131462, 0
3.160816642029488, 0
3.2339492496899993, 0
3.352953511256942, 0
3.3950675112569115, 0
3.462277911917795, 0
3.446246216131499, 0
3.365490468947769, 0
3.2765119182109856, 0
3.264973895661001, 0
3.2360649892140145, 0
3.3149333448529887, 0
3.3880745967120447, 0
3.4281932224679394, 0
3.4868514642822106, 0
3.5622294419728746, 0
3.555097596020971, 0
3.5227878532750196, 0
3.4036149823249957, 0
3.413687328117021, 0
3.403056028121, 0
3.4383569386670274, 0
3.389018028121029, 0
3.3115434210899934, 0
3.3668904689589567, 0
3.4563489823250393, 0
3.5392522665434853, 0
3.5392947733329834, 0
3.4778859936432127, 0
3.4218958535116144, 0
3.3842796318709816, 0
3.27748683355901, 0
3.230419192743966, 0
3.279393100521986, 0
3.312589713897978, 0
3.481672692489724, 0
3.515339431144014, 0
3.5194487733330106, 0
3.4905508532749536, 0
3.497630853274927, 0
3.468120853274911, 0
3.4389494642821887, 0
3.398464646916352, 0
3.2748045967121016, 0
3.232315786026959, 0
3.2488218185720257, 0
3.2421767138980044, 0
3.1966486527119855, 0
3.164065737310011, 0
3.0877867285149705, 0
3.1374366466809533, 0
3.13422809002401, 0
3.151592090023996, 0
3.1405806466809736, 0
3.0725646052860043, 0
3.024974053133974, 0
2.976406535367971, 0
3.0463980531339985, 0
3.1251490141679596, 0
3.2211182923030037, 0
3.3015558185720124, 0
3.2872817138979826, 0
3.166940589186993, 0
3.0804472053100085, 0
2.974049069692967, 0
2.954387013948974, 0
3.0261045649720018, 0
3.078306312740949, 0
3.118023476690041, 0
3.1791920132649807, 0
3.2656668335590098, 0
3.2873329823249833, 0
3.259990818572021, 0
3.1879688335590117, 0
3.119539192744014, 0
3.055225346847976, 0
2.9652575571349757, 0
2.935092164859043, 0
2.9968125571350015, 0
3.0490757957239794, 0
3.0267440571520297, 0
3.101178476690052, 0
3.117403192744007, 0
3.113579013264996, 0
3.049374014167995, 0
3.021390312740948, 0
2.940547873834987, 0
2.8974841718430184, 0
2.8838731718429926, 0
2.902550171843018, 0
2.9938329267159816, 0
3.0689637957240166, 0
3.1210260132649523, 0
3.1367966466809776, 0
3.1837187373100164, 0
3.165928199674056, 0
3.1393871996739904, 0
3.0573907285149744, 0
2.915676535367993, 0
2.9506488369569865, 0
2.821514891537049, 0
2.7889706743670217, 0
2.7917823487420037, 0
2.7944716846070037, 0
2.7628792458689873, 0
2.788813714957996, 0
2.9430088262350296, 0
3.01921183695697, 0
3.0239570531339837, 0
2.9897318369569916, 0
2.8938148262350296, 0
2.972570726758022, 0
3.0168359662270063, 0
2.9734399662269766, 0
2.895553826235016, 0
2.953957974469972, 0
2.9327354937129826, 0
2.888405594595042, 0
2.7966932286660153, 0
2.7234571754700028, 0
2.750691087668997, 0
2.7138222198499875, 0
2.676367574614005, 0
2.731710323030029, 0
2.7774695467130073, 0
2.7536145467129813, 0
2.7655675467129868, 0
2.661820574614012, 0
2.6004090816369967, 0
2.684900174753011, 0
2.7334405264410293, 0
2.7002735944819847, 0
2.6738493192530086, 0
2.7369868320120077, 0
2.79877235325597, 0
2.9132563263939915, 0
2.9461049604619802, 0
2.85555968639801, 0
2.773674820527958, 0
2.6122184686410037, 0
2.5730599068450033, 0
2.617394654959014, 0
2.573853906844988, 0
2.533946840417002, 0
2.5404918599970188, 0
2.5512529030070255, 0
2.5672866894799995, 0
2.680013646251041, 0
2.762447407843979, 0
2.80613472110997, 0
2.7792785264410327, 0
2.7006295746140268, 0
2.6670121912000013, 0
2.657537355464001, 0
2.733062113861024, 0
2.7338107174389847, 0
2.8287198881150175, 0
2.820919660005984, 0
2.8697995417909965, 0
2.8714666846070145, 0
2.73044982418196, 0
2.595037081636974, 0
2.5449256273379888, 0
2.6229403588829996, 0
2.6853839351909983, 0
2.6678971181319753, 0
2.5668495457550193, 0
2.6267595257409653, 0
2.5944692671999974, 0
2.55276068948001, 0
2.6011969068449616, 0
2.601013906844969, 0
2.6459085747429754, 0
2.547434138568974, 0
2.5232242168020207, 0
2.555391629666019, 0
2.5372995493790427, 0
